"word","count","nextWord","phrase"
"one of these days",9,"days","one of these"
"as opposed to the",9,"the","as opposed to"
"you know what i'm",9,"i'm","you know what"
"is a participant in",9,"in","is a participant"
"to make it clear",9,"clear","to make it"
"send me an email",9,"email","send me an"
"as well as on",9,"on","as well as"
"three times in the",9,"the","three times in"
"look at all the",9,"the","look at all"
"it's really hard to",9,"to","it's really hard"
"born and raised in",9,"in","born and raised"
"in the hope of",9,"of","in the hope"
"i didn't even know",9,"know","i didn't even"
"is no need to",9,"to","is no need"
"a participant in the",9,"the","a participant in"
"a new set of",9,"of","a new set"
"the past few months",9,"months","the past few"
"was lucky enough to",9,"to","was lucky enough"
"you should have a",9,"a","you should have"
"it is important that",9,"that","it is important"
"but i do think",9,"think","but i do"
"so as not to",9,"to","so as not"
"love the idea of",9,"of","love the idea"
"on the west coast",9,"coast","on the west"
"for me it was",9,"was","for me it"
"an increase in the",9,"the","an increase in"
"that i was going",9,"going","that i was"
"you can do to",9,"to","you can do"
"from the beginning of",9,"of","from the beginning"
"to this day i",9,"i","to this day"
"a lot of ways",9,"ways","a lot of"
"a combination of the",9,"the","a combination of"
"and you need to",9,"to","and you need"
"the difference between the",9,"the","the difference between"
"that i would have",9,"have","that i would"
"don't know how many",9,"many","don't know how"
"hard to believe that",9,"that","hard to believe"
"the roof of the",9,"the","the roof of"
"to be thankful for",9,"for","to be thankful"
"this is part of",9,"of","this is part"
"what is best for",9,"for","what is best"
"for a short time",9,"time","for a short"
"if there was a",9,"a","if there was"
"but what about the",9,"the","but what about"
"we decided to go",9,"go","we decided to"
"would not have been",9,"been","would not have"
"and i was able",9,"able","and i was"
"stay at home mom",9,"mom","stay at home"
"don't have the time",9,"time","don't have the"
"have some of the",9,"the","have some of"
"the image of the",9,"the","the image of"
"whether or not it",9,"it","whether or not"
"the only time i",9,"i","the only time"
"some of them are",9,"are","some of them"
"i have had the",9,"the","i have had"
"because i don't have",9,"have","because i don't"
"and went to the",9,"the","and went to"
"in the past i",9,"i","in the past"
"but that's not the",9,"the","but that's not"
"in the comments section",9,"section","in the comments"
"that they do not",9,"not","that they do"
"the other hand is",9,"is","the other hand"
"get me started on",9,"on","get me started"
"but i will say",9,"say","but i will"
"i will say that",9,"that","i will say"
"so many of the",9,"the","so many of"
"and i'm not sure",9,"sure","and i'm not"
"able to do that",9,"that","able to do"
"the location of the",9,"the","the location of"
"the fact that she",9,"she","the fact that"
"with her husband and",9,"and","with her husband"
"is subject to change",9,"change","is subject to"
"and so much more",9,"more","and so much"
"to the right of",9,"of","to the right"
"been a fan of",9,"of","been a fan"
"chicago illinois incorporated in",9,"in","chicago illinois incorporated"
"don't know what the",9,"the","don't know what"
"can be found in",9,"in","can be found"
"so i don't know",9,"know","so i don't"
"have to look at",9,"at","have to look"
"in this case it",9,"it","in this case"
"to add to my",9,"my","to add to"
"the black and white",9,"white","the black and"
"this is the one",9,"one","this is the"
"the dining room table",9,"table","the dining room"
"the one with the",9,"the","the one with"
"in such a way",9,"way","in such a"
"a good night's sleep",9,"sleep","a good night's"
"that we will be",9,"be","that we will"
"the kind of thing",9,"thing","the kind of"
"that being said i",9,"i","that being said"
"if you really want",9,"want","if you really"
"i am hoping to",9,"to","i am hoping"
"if we do not",9,"not","if we do"
"about a month ago",9,"ago","about a month"
"if you decide to",9,"to","if you decide"
"to pick up a",9,"a","to pick up"
"by the likes of",9,"of","by the likes"
"in the opposite direction",9,"direction","in the opposite"
"i decided to give",9,"give","i decided to"
"for the next day",9,"day","for the next"
"told him that i",9,"i","told him that"
"i had the pleasure",9,"pleasure","i had the"
"a few minutes and",9,"and","a few minutes"
"a quick and easy",9,"easy","a quick and"
"but it's hard to",9,"to","but it's hard"
"on the basis of",9,"of","on the basis"
"i wanted to share",9,"share","i wanted to"
"to say that it",9,"it","to say that"
"love to hear your",9,"your","love to hear"
"might not be the",9,"the","might not be"
"i decided to try",9,"try","i decided to"
"see what i mean",9,"mean","see what i"
"i am able to",9,"to","i am able"
"so much for stopping",9,"stopping","so much for"
"on the right hand",9,"hand","on the right"
"kind of love that",9,"that","kind of love"
"the value of the",8,"the","the value of"
"to see all of",8,"of","to see all"
"the only thing you",8,"you","the only thing"
"if you go to",8,"to","if you go"
"hope you are doing",8,"doing","hope you are"
"me all the time",8,"time","me all the"
"when are you coming",8,"coming","when are you"
"getting ready to go",8,"go","getting ready to"
"thank you thank you",8,"you","thank you thank"
"is it me or",8,"or","is it me"
"ready to go to",8,"to","ready to go"
"out of the gate",8,"gate","out of the"
"sounds like a good",8,"good","sounds like a"
"need to get out",8,"out","need to get"
"the world to me",8,"me","the world to"
"that i would be",8,"be","that i would"
"take a step back",8,"back","take a step"
"have a great time",8,"time","have a great"
"to the bathroom and",8,"and","to the bathroom"
"in the pouring rain",8,"rain","in the pouring"
"dancing with the stars",8,"stars","dancing with the"
"all the time i",8,"i","all the time"
"i don't think there",8,"there","i don't think"
"trying to get a",8,"a","trying to get"
"should be noted that",8,"that","should be noted"
"i hate it when",8,"when","i hate it"
"of the year is",8,"is","of the year"
"want to go back",8,"back","want to go"
"i will see you",8,"you","i will see"
"and always will be",8,"be","and always will"
"in the direction of",8,"of","in the direction"
"it is the only",8,"only","it is the"
"is the only thing",8,"thing","is the only"
"way out of the",8,"the","way out of"
"one day i will",8,"will","one day i"
"i try not to",8,"to","i try not"
"you and your family",8,"family","you and your"
"if you need anything",8,"anything","if you need"
"but i have no",8,"no","but i have"
"for a number of",8,"of","for a number"
"need to learn to",8,"to","need to learn"
"would like to thank",8,"thank","would like to"
"was part of the",8,"the","was part of"
"you please follow me",8,"me","you please follow"
"you can use it",8,"it","you can use"
"i want to hear",8,"hear","i want to"
"the last two days",8,"days","the last two"
"but i love the",8,"the","but i love"
"for more information about",8,"about","for more information"
"i need a new",8,"new","i need a"
"if you're interested in",8,"in","if you're interested"
"have a ton of",8,"of","have a ton"
"that if you don't",8,"don't","that if you"
"had to make a",8,"a","had to make"
"a year ago and",8,"and","a year ago"
"me know what you",8,"you","me know what"
"you think you can",8,"can","you think you"
"what is wrong with",8,"with","what is wrong"
"would you do if",8,"if","would you do"
"can't wait to read",8,"read","can't wait to"
"a few more days",8,"days","a few more"
"i just found out",8,"out","i just found"
"i'm not even sure",8,"sure","i'm not even"
"his role in the",8,"the","his role in"
"so this is a",8,"a","so this is"
"have to go back",8,"back","have to go"
"a day off from",8,"from","a day off"
"it is the best",8,"best","it is the"
"need to get my",8,"my","need to get"
"to change the world",8,"world","to change the"
"looking forward to hearing",8,"hearing","looking forward to"
"looking for a new",8,"new","looking for a"
"to be sure that",8,"that","to be sure"
"for his role in",8,"in","for his role"
"and a pair of",8,"of","and a pair"
"that would be great",8,"great","that would be"
"tip of the day",8,"day","tip of the"
"in desperate need of",8,"of","in desperate need"
"i don't know who",8,"who","i don't know"
"not only do they",8,"they","not only do"
"i get to see",8,"see","i get to"
"on the wrong side",8,"side","on the wrong"
"that he had to",8,"to","that he had"
"to be a better",8,"better","to be a"
"at the behest of",8,"of","at the behest"
"we want to do",8,"do","we want to"
"it is better to",8,"to","it is better"
"in a row and",8,"and","in a row"
"when i go to",8,"to","when i go"
"is the first of",8,"of","is the first"
"much better than the",8,"the","much better than"
"all i want is",8,"is","all i want"
"the university of california",8,"california","the university of"
"last day of the",8,"the","last day of"
"i thought that was",8,"was","i thought that"
"a great opportunity to",8,"to","a great opportunity"
"to get me to",8,"to","to get me"
"and then there was",8,"was","and then there"
"was so much fun",8,"fun","was so much"
"has got to be",8,"be","has got to"
"you for the mention",8,"mention","you for the"
"forward to your tweets",8,"tweets","forward to your"
"in the first inning",8,"inning","in the first"
"to have a good",8,"good","to have a"
"are going to do",8,"do","are going to"
"point of view of",8,"of","point of view"
"i remember when i",8,"i","i remember when"
"the point of the",8,"the","the point of"
"have you ever been",8,"been","have you ever"
"sign up for the",8,"the","sign up for"
"to tie the game",8,"game","to tie the"
"have to be able",8,"able","have to be"
"be able to help",8,"help","be able to"
"even if it was",8,"was","even if it"
"going to make a",8,"a","going to make"
"out of town for",8,"for","out of town"
